artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Traditional,flamenco,track,Cancion (Peteneras),2000,2ZPVwZFwsJ9SpcyEhrEBBR,"Traditional music is an umbrella term for all folk music that has made it down the generations largely thanks to oral tradition. The obscure and random inception of such songs means that the original author(s) of the song is rarely documented. Rather, the song by time becomes part of a country's or ethnic group's canon of folk songs, usually sung by groups of people performing a custom particular to their culture (ex. pub songs, sea shanties, football anthems, lullabies, children's songs, working songs, dancing tunes etc..). <a href=""https://www.last.fm/music/Traditional"">Read more on Last.fm</a>",567946,6006551,Craig Duncan,The Chieftains,Burl Ives
Ramon Montoya,flamenco,track,Rondeña,2000,6ZFNcrtjNOn9bGrlPgnvt7," <a href=""https://www.last.fm/music/+noredirect/Ramon+Montoya"">Read more on Last.fm</a>",449,4209,Niño Ricardo,Ronald Radford,Juan Martín
Ana Salazar,flamenco,track,Tu Eres para Mi,2000,28CDw1t8f0LwNQ0X3aUrGV," <a href=""https://www.last.fm/music/Ana+Salazar"">Read more on Last.fm</a>",2379,9719,Tanja Solnik,La Susi,Consuelo Luz
Traditional,flamenco,track,Solquema (Bulerías),2000,16UK3SdKxsyQojGZ2Xzn7u,"Traditional music is an umbrella term for all folk music that has made it down the generations largely thanks to oral tradition. The obscure and random inception of such songs means that the original author(s) of the song is rarely documented. Rather, the song by time becomes part of a country's or ethnic group's canon of folk songs, usually sung by groups of people performing a custom particular to their culture (ex. pub songs, sea shanties, football anthems, lullabies, children's songs, working songs, dancing tunes etc..). <a href=""https://www.last.fm/music/Traditional"">Read more on Last.fm</a>",567946,6006551,Craig Duncan,The Chieftains,Burl Ives
Traditional,flamenco,track,Mantilla y Peina (Guajiras),2000,4JoAqRjk6ZbyYbSfTiKSVu,"Traditional music is an umbrella term for all folk music that has made it down the generations largely thanks to oral tradition. The obscure and random inception of such songs means that the original author(s) of the song is rarely documented. Rather, the song by time becomes part of a country's or ethnic group's canon of folk songs, usually sung by groups of people performing a custom particular to their culture (ex. pub songs, sea shanties, football anthems, lullabies, children's songs, working songs, dancing tunes etc..). <a href=""https://www.last.fm/music/Traditional"">Read more on Last.fm</a>",567946,6006551,Craig Duncan,The Chieftains,Burl Ives
Mark Towns,flamenco,track,Salamanca,2000,2NUssxdoSQRkZYyZykmnLb,"Mark Towns is a virtuoso guitarist and prolific composer best known for creating guitar-based instrumental Afro-Caribbean Jazz, producing a sound which blurs the lines between Latin Jazz, Flamenco Jazz, Salsa, Smooth Jazz, and Fusion. His music has the rare quality of being both esoterically niche oriented, yet universally accessible. Mark's music frequently conjures up magical and other-worldly elements, becoming a conduit to universal consciousness and an enlightening link to the beyond. <a href=""https://www.last.fm/music/Mark+Towns"">Read more on Last.fm</a>",3108,13786,Mario Bauzá,Nestor Torres,Tito Rodriguez & His Orchestra
Grupo de María del Mar Moreno,flamenco,track,Tarantos sin baile flamenco completo,2000,314x76MVwlmB76sL1VMON2," <a href=""https://www.last.fm/music/Grupo+de+Mar%C3%ADa+Del+Mar+Moreno"">Read more on Last.fm</a>",103,835,Grupo de Eva La Yerbabuena,Manuel Salado,Grupo de Juana Amaya
Jose Fernandez,flamenco,track,Bulerias Solo Compas flamenco 234,2000,30xWhibl7o3ki0DsldxXr6,"Jose Fernandez first fell in love with flamenco in the heart of his Andalusian Gypsy family where everyone was a musician. From his grandfather, a well-known Flamenco singer & poet, he inherited his musical skills. As a boy, he wandered around gypsy ceremonies and camps, performing as a drummer. At the age of four he was recognized as a phenomenal child singer, which led a local newspaper to call him ""the Mozart of Flamenco."" Born in the era of great musical fusion of the '70s <a href=""https://www.last.fm/music/Jose+Fernandez"">Read more on Last.fm</a>",941,3084,Duquende,Carmen Linares,Chano Lobato
Victor M. Rosa,flamenco,track,Cantes de Levante: Sólo Guitarra,2000,6CGcj8K2ZZdPWqUbyJjxMK," <a href=""https://www.last.fm/music/Victor+M.+Rosa"">Read more on Last.fm</a>",350,953,lalo tejada,Juan María Real,El Trini
Victor M. Rosa,flamenco,track,Peteneras: Sólo Guitarra,2000,2qiy4xV66GJOllkMaPDD3M," <a href=""https://www.last.fm/music/Victor+M.+Rosa"">Read more on Last.fm</a>",350,953,lalo tejada,Juan María Real,El Trini
Victor M. Rosa,flamenco,track,Sevillanas: Rápida (Guitarra),2000,4Z7Uf6yZA3Vqb0NED9c71j," <a href=""https://www.last.fm/music/Victor+M.+Rosa"">Read more on Last.fm</a>",350,953,lalo tejada,Juan María Real,El Trini
El Trini,flamenco,track,Zambra: Cante y Guitarra,2000,593pSt7bzylRcc7CcsHqUK," <a href=""https://www.last.fm/music/El+Trini"">Read more on Last.fm</a>",1684,7452,Juan María Real,Antonio De La Malena,El Turronero
El Trini,flamenco,track,Fandangos Naturales: Sólo Guitarra,2000,0lxBV7AmHRY5uIWgR5ywtb," <a href=""https://www.last.fm/music/El+Trini"">Read more on Last.fm</a>",1684,7452,Juan María Real,Antonio De La Malena,El Turronero
Mariló García,flamenco,track,Sevillanas: Lenta (Solo Compás),2000,79wfu1liWB4PZszqmQJuEu," <a href=""https://www.last.fm/music/Maril%C3%B3+Garc%C3%ADa"">Read more on Last.fm</a>",125,467,El Trini,Victor M. Rosa,Juana Amaya
Traditional,flamenco,track,Riomar (Fandangos de Huelva),2000,0pPUllW2drfZeyFF50aQp7,"Traditional music is an umbrella term for all folk music that has made it down the generations largely thanks to oral tradition. The obscure and random inception of such songs means that the original author(s) of the song is rarely documented. Rather, the song by time becomes part of a country's or ethnic group's canon of folk songs, usually sung by groups of people performing a custom particular to their culture (ex. pub songs, sea shanties, football anthems, lullabies, children's songs, working songs, dancing tunes etc..). <a href=""https://www.last.fm/music/Traditional"">Read more on Last.fm</a>",567946,6006551,Craig Duncan,The Chieftains,Burl Ives
Niño Ricardo,flamenco,track,Farrucas,2000,3cr6W8t5INBKw7zSupZY8R,"Niño Ricardo is one the great guitar masters. His name can be found alongside Ramón Montoya, Javier Molina and Manolo de Huelva. He was a majestic guitarist, who managed to extract the maximum amount of expressiveness from his instrument, and who invented new styles of guitar playing for each cante (style), and for this reason he is considered superior to his own teachers. He was not a virtuoso guitarist, mainly concerned with technique, although he controlled it without any problems. <a href=""https://www.last.fm/music/+noredirect/Ni%C3%B1o+Ricardo"">Read more on Last.fm</a>",4446,27096,Melchor de Marchena,Ramón Montoya,Luis Maravilla
Los Activos,flamenco,track,Divertimiento Callejero,2000,515ndth3zLBPv4SY6JkJEZ,"Los Activos, el grupo más percusivo de flamenco, es una banda de Huelva, originalmente centrada en la exploración de los ritmos del flamenco. Incluyen instrumentales en los que la percusión es el instrumento dominante. <a href=""https://www.last.fm/music/Los+Activos"">Read more on Last.fm</a>",277,2781,Mártires Del Compás,Alcohol Jazz,Raimundo Amador
Ramon Montoya,flamenco,track,Granaína,2000,38NCXxFi771HBggW1EC8If," <a href=""https://www.last.fm/music/+noredirect/Ramon+Montoya"">Read more on Last.fm</a>",449,4209,Niño Ricardo,Ronald Radford,Juan Martín
Ramon Montoya,flamenco,track,Soléa,2000,77yb0X5ESIBmkVYxlRZzO5," <a href=""https://www.last.fm/music/+noredirect/Ramon+Montoya"">Read more on Last.fm</a>",449,4209,Niño Ricardo,Ronald Radford,Juan Martín
Niño Ricardo,flamenco,track,Zambra,2000,3cvP0pwydWW64Akm14VlXs,"Niño Ricardo is one the great guitar masters. His name can be found alongside Ramón Montoya, Javier Molina and Manolo de Huelva. He was a majestic guitarist, who managed to extract the maximum amount of expressiveness from his instrument, and who invented new styles of guitar playing for each cante (style), and for this reason he is considered superior to his own teachers. He was not a virtuoso guitarist, mainly concerned with technique, although he controlled it without any problems. <a href=""https://www.last.fm/music/+noredirect/Ni%C3%B1o+Ricardo"">Read more on Last.fm</a>",4446,27096,Melchor de Marchena,Ramón Montoya,Luis Maravilla
Manuel de Angustias,flamenco,track,Te Tengo Que Querer,2000,3ADzQCu8UnyZAnBie5bV57," <a href=""https://www.last.fm/music/Manuel+de+Angustias"">Read more on Last.fm</a>",480,1902,Ginera Ortega,Israel Paz,Potito con Estrella Morente
Traditional,flamenco,track,Claroscuro (Tangos),2000,1QESy53hSMNaiaNbmbBNuE,"Traditional music is an umbrella term for all folk music that has made it down the generations largely thanks to oral tradition. The obscure and random inception of such songs means that the original author(s) of the song is rarely documented. Rather, the song by time becomes part of a country's or ethnic group's canon of folk songs, usually sung by groups of people performing a custom particular to their culture (ex. pub songs, sea shanties, football anthems, lullabies, children's songs, working songs, dancing tunes etc..). <a href=""https://www.last.fm/music/Traditional"">Read more on Last.fm</a>",567946,6006551,Craig Duncan,The Chieftains,Burl Ives
Niño Ricardo,flamenco,track,Fandangos,2000,7oQQuYMbQBBtzSHMRKUXju,"Niño Ricardo is one the great guitar masters. His name can be found alongside Ramón Montoya, Javier Molina and Manolo de Huelva. He was a majestic guitarist, who managed to extract the maximum amount of expressiveness from his instrument, and who invented new styles of guitar playing for each cante (style), and for this reason he is considered superior to his own teachers. He was not a virtuoso guitarist, mainly concerned with technique, although he controlled it without any problems. <a href=""https://www.last.fm/music/+noredirect/Ni%C3%B1o+Ricardo"">Read more on Last.fm</a>",4446,27096,Melchor de Marchena,Ramón Montoya,Luis Maravilla
Ramon Montoya,flamenco,track,Tango - mayor y menor,2000,5A8FVt6fFmsXIRVIYD4iEG," <a href=""https://www.last.fm/music/+noredirect/Ramon+Montoya"">Read more on Last.fm</a>",449,4209,Niño Ricardo,Ronald Radford,Juan Martín
Ramon Montoya,flamenco,track,"""La Rosa"" - Alegrías",2000,3Y2exCd1xymfuTmD9611BO," <a href=""https://www.last.fm/music/+noredirect/Ramon+Montoya"">Read more on Last.fm</a>",449,4209,Niño Ricardo,Ronald Radford,Juan Martín
Mark Towns,flamenco,track,Touch,2000,6J7QoPhijQk8A0RLUvInFe,"Mark Towns is a virtuoso guitarist and prolific composer best known for creating guitar-based instrumental Afro-Caribbean Jazz, producing a sound which blurs the lines between Latin Jazz, Flamenco Jazz, Salsa, Smooth Jazz, and Fusion. His music has the rare quality of being both esoterically niche oriented, yet universally accessible. Mark's music frequently conjures up magical and other-worldly elements, becoming a conduit to universal consciousness and an enlightening link to the beyond. <a href=""https://www.last.fm/music/Mark+Towns"">Read more on Last.fm</a>",3108,13786,Mario Bauzá,Nestor Torres,Tito Rodriguez & His Orchestra
Traditional,flamenco,track,Las Ferialas (Sevillanas),2000,2jSNj63K0JiyjA2q7UszKd,"Traditional music is an umbrella term for all folk music that has made it down the generations largely thanks to oral tradition. The obscure and random inception of such songs means that the original author(s) of the song is rarely documented. Rather, the song by time becomes part of a country's or ethnic group's canon of folk songs, usually sung by groups of people performing a custom particular to their culture (ex. pub songs, sea shanties, football anthems, lullabies, children's songs, working songs, dancing tunes etc..). <a href=""https://www.last.fm/music/Traditional"">Read more on Last.fm</a>",567946,6006551,Craig Duncan,The Chieftains,Burl Ives
Niño Ricardo,flamenco,track,Bulerías,2000,6qZpjbbfNC8E3Efr70nIku,"Niño Ricardo is one the great guitar masters. His name can be found alongside Ramón Montoya, Javier Molina and Manolo de Huelva. He was a majestic guitarist, who managed to extract the maximum amount of expressiveness from his instrument, and who invented new styles of guitar playing for each cante (style), and for this reason he is considered superior to his own teachers. He was not a virtuoso guitarist, mainly concerned with technique, although he controlled it without any problems. <a href=""https://www.last.fm/music/+noredirect/Ni%C3%B1o+Ricardo"">Read more on Last.fm</a>",4446,27096,Melchor de Marchena,Ramón Montoya,Luis Maravilla
Niño Ricardo,flamenco,track,Tarantas,2000,6JTyUehuFzwzFZgCK3Wksj,"Niño Ricardo is one the great guitar masters. His name can be found alongside Ramón Montoya, Javier Molina and Manolo de Huelva. He was a majestic guitarist, who managed to extract the maximum amount of expressiveness from his instrument, and who invented new styles of guitar playing for each cante (style), and for this reason he is considered superior to his own teachers. He was not a virtuoso guitarist, mainly concerned with technique, although he controlled it without any problems. <a href=""https://www.last.fm/music/+noredirect/Ni%C3%B1o+Ricardo"">Read more on Last.fm</a>",4446,27096,Melchor de Marchena,Ramón Montoya,Luis Maravilla
Niño Ricardo,flamenco,track,Alegrías,2000,5UycZV2sto9vywMtNGzYYT,"Niño Ricardo is one the great guitar masters. His name can be found alongside Ramón Montoya, Javier Molina and Manolo de Huelva. He was a majestic guitarist, who managed to extract the maximum amount of expressiveness from his instrument, and who invented new styles of guitar playing for each cante (style), and for this reason he is considered superior to his own teachers. He was not a virtuoso guitarist, mainly concerned with technique, although he controlled it without any problems. <a href=""https://www.last.fm/music/+noredirect/Ni%C3%B1o+Ricardo"">Read more on Last.fm</a>",4446,27096,Melchor de Marchena,Ramón Montoya,Luis Maravilla
