artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Jean Sibelius,orchestra,album,"Sibelius : Karelia Suite, Pohjola's Daughter, The Bard, Finlandia & Tapiola",2001,3n0jPYNN4jG8uUmW7mYXIn,"Jean Sibelius (8 December 1865 – 20 September 1957) was a Finnish composer of the late Romantic and early modern periods. He is widely regarded as Finland's greatest composer, and his music is often credited with contributing to the development of a stronger national identity during a time when the country faced efforts at Russification in the late 19th century. Sibelius’s core works include seven symphonies, which, along with his other major compositions, are frequently performed and recorded both in Finland and internationally. <a href=""https://www.last.fm/music/Jean+Sibelius"">Read more on Last.fm</a>",884401,8194895,Johannes Brahms,Robert Schumann,Felix Mendelssohn
Penguin Cafe Orchestra,orchestra,album,A History,2001,0RrjiUMnxa6joC3BwTN5Aq,"The Penguin Cafe Orchestra was the creation of classically-trained guitarist, composer, and arranger Simon Jeffes (Crawley, Sussex, England, 1949–1997). Jeffes and cellist co-founder Helen Liebmann were members throughout its life; a number of other musicians became part of the ensemble playing live and also appearing on studio albums according to the instrumentation of particular pieces. Several members of the original PCO, Geoffrey Richardson <a href=""https://www.last.fm/music/Penguin+Cafe+Orchestra"">Read more on Last.fm</a>",412608,6109211,Penguin Cafe,Philip Glass,Laraaji
Luciano Pavarotti,orchestra,album,"The Pavarotti Edition, Vol.8: Arias",2001,6BMaZqVhzonslp0MD7BdQH,"Luciano Pavarotti (12 October 1935 - 6 September 2007), an Italian tenor, was one of the most famous singers of the past century, not only in the world of opera and classical music, but across all genres. He was born in Modena to the family of a baker. After abandoning the dream to become a professional football goalkeeper, Pavarotti spent seven years in vocal training and began his career as a tenor in 1961 in Italy. He sang in houses in the Netherlands, Vienna, London, Ankara, Budapest, and Barcelona. <a href=""https://www.last.fm/music/Luciano+Pavarotti"">Read more on Last.fm</a>",496057,4526525,José Carreras,Plácido Domingo,Andrea Bocelli
The City of Prague Philharmonic Orchestra,orchestra,album,John Barry - The Collection,2001,2cokZtGyRhdKrbGuVMW764,"The City of Prague Philharmonic Orchestra (Czech: Filharmonici města Prahy) is a professional philharmonic symphony orchestra. It is predominantly composed of Czech and Slovak classical and jazz musicians. The orchestra started out, after World War II, in 1947, as the in-house full orchestra regularly playing music for film, television and animation productions at the world famous Barrandov Film Studios, in Prague, as well as the historic Krátký Film productions (meaning ""short film,"" in Czech), and the former Czechoslovak Television. <a href=""https://www.last.fm/music/The+City+of+Prague+Philharmonic+Orchestra"">Read more on Last.fm</a>",435023,4652707,London Music Works,James Newton Howard,James Horner
Hector Berlioz,orchestra,album,Berlioz: Les Troyens,2001,77h7EMsE8fLfwUvKZIA2ym,"Louis Hector Berlioz (born 11 December 1803; died 8 March 1869) was a French Romantic composer best known for the Symphonie fantastique, first performed in 1830, and for his Requiem - Grande messe des morts - of 1837, with its tremendous resources that include four antiphonal brass choirs. Berlioz was born in France at La Côte-Saint-André in the département of Isère, between Lyon and Grenoble. His father was a physician, and young Hector was sent to Paris to study medicine at the age of eighteen. <a href=""https://www.last.fm/music/Hector+Berlioz"">Read more on Last.fm</a>",442854,2597299,Camille Saint-Saëns,Richard Strauss,Gustav Mahler
Antibalas,orchestra,album,Liberation Afro Beat Vol.1,2001,0kOcbmjoEEHdelWHgNXY6F,"Antibalas (pronounced /ɑntiˈbɑlɑs/[dubious – discuss], or approximately ""ahn-tee-BAH-las"", from the Spanish for ""bulletproof"") is a Bushwick, Brooklyn based afrobeat band that is modeled after Fela Kuti's Africa 70 band and Eddie Palmieri's Harlem River Drive Orchestra. Although their music is primarily afrobeat, it incorporates elements of jazz, funk, dub, improvised music, and traditional drumming from Cuba and West Africa. Founded 1998 by Martín Perna as ""Conjunto Antibalas <a href=""https://www.last.fm/music/+noredirect/Antibalas"">Read more on Last.fm</a>",34839,209412,The Souljazz Orchestra,The Budos Band,The Daktaris
Orchestre de la Suisse Romande,orchestra,album,Stravinsky: Ballets/Stage Works/Orchestral Works,2001,1ZE65WAji3BM0c72BrOq3m,"The Orchestre de la Suisse Romande (OSR; literal translation, ""Orchestra of French-speaking Switzerland"") is a Swiss symphony orchestra, based in Geneva at the Victoria Hall. Ernest Ansermet founded the OSR in 1918 and directed the orchestra for 49 years, from 1918 to 1967. The orchestra tours widely and has a long-standing contract for recordings with Decca Records. It premiered many works of the Swiss composers Arthur Honegger and Frank Martin. <a href=""https://www.last.fm/music/Orchestre+de+la+Suisse+Romande"">Read more on Last.fm</a>",5197,23845,L'Orchestre de la Suisse Romande,City Of Birmingham Symphony Orchestra,Regula Mühlemann
Wolfgang Amadeus Mozart,orchestra,album,Alicia de Larrocha Plays Mozart,2001,3QbjeJgUb0VUjHlu12qjWR,"Wolfgang Amadeus Mozart (27 January 1756 – 5 December 1791) was a prolific and influential composer of the Classical period. For many, Mozart is the greatest of all composers. The playful, mercurial genius, who died at 35, left over 600 works (including 41 symphonies, 27 piano concertos, 22 operas, numerous Mass settings, chamber music, piano sonatas, and songs), which reveal one of the most prodigious talents ever known in music. Classical in style <a href=""https://www.last.fm/music/Wolfgang+Amadeus+Mozart"">Read more on Last.fm</a>",2417021,69063685,Ludwig van Beethoven,Johann Sebastian Bach,Franz Schubert
Ludwig van Beethoven,orchestra,album,Beethoven: Symphonies Nos. 4 & 5,2001,1qoD0ck30xIlVZZu0PTO1l,"Ludwig van Beethoven (baptised 17 December 1770 – 26 March 1827) was a German composer and pianist. He is regarded as one of the central figures in the history of Western music. His compositions, which are among the most frequently performed in the classical repertoire, mark a transition from the Classical period to the Romantic era. His career is often divided into three periods: the early period, ending around 1802, in which he developed his compositional style; the middle period <a href=""https://www.last.fm/music/Ludwig+van+Beethoven"">Read more on Last.fm</a>",2744051,57380632,Wolfgang Amadeus Mozart,Johann Sebastian Bach,Johannes Brahms
Jean-Philippe Rameau,orchestra,album,Rameau: Nais Suite - Zoroastre Suite,2001,481XEmFaKwsT8TcyiypINi,"Jean-Philippe Rameau (25 September 1683 - 12 September 1764) was one of the most important French composers and music theorists of the Baroque era. He replaced Jean-Baptiste Lully as the dominant composer of French opera, and was attacked by those who preferred Lully's style. Rameau’s music is characterised by the exceptional technical knowledge of a composer who wanted above all to be renowned as a theorist of the art. Nevertheless it is not solely addressed to the intelligence and Rameau himself claimed “I try to conceal art with art”. <a href=""https://www.last.fm/music/Jean-Philippe+Rameau"">Read more on Last.fm</a>",349469,2878191,Jean-Baptiste Lully,Georg Friedrich Händel,Georg Philipp Telemann
Orchestra Bagutti,orchestra,album,Fiesta Latina,2001,11WiLDr9F3i1U5m8r09n85," <a href=""https://www.last.fm/music/Orchestra+Bagutti"">Read more on Last.fm</a>",716,4244,Franco Bagutti,I girasoli,Raoul Casadei
Vincenzo Bellini,orchestra,album,Bellini: Collectors Edition (10 CDs) -,2001,61rK5df8eVyP0yuwuAnSRI,"Vincenzo Salvatore Carmelo Francesco Bellini (November 3, 1801 – September 23, 1835) was an Italian opera composer. Known for his flowing melodic line, Bellini was the quintessential composer of Bel canto opera. Born in Catania, Sicily, Italy, Bellini was a child prodigy from a highly musical family and legend has it he could sing an air of Valentino Fioravanti at eighteen months, began studying music theory at two, the piano at three, and by the age of five could play well. <a href=""https://www.last.fm/music/Vincenzo+Bellini"">Read more on Last.fm</a>",121493,830413,Gaetano Donizetti,Giuseppe Verdi,Gioacchino Rossini
Giuseppe Verdi,orchestra,album,Verdi: Alzira,2001,75qJcvueT5Ifku9nfJk3vU,"Giuseppe Fortunino Francesco Verdi (La Roncole, Italy, October 9 or 10, 1813 – January 27, 1901) was an Italian Romantic composer, mainly of opera. He was one of the most influential composers in the 19th century. His works are frequently performed in opera houses throughout the world and, transcending the boundaries of the genre, some of his themes have long since taken root in popular culture - such as ""La donna è mobile"" from Rigoletto, ""Va <a href=""https://www.last.fm/music/Giuseppe+Verdi"">Read more on Last.fm</a>",867112,9470879,Gaetano Donizetti,Giacomo Puccini,Vincenzo Bellini
Giuseppe Verdi,orchestra,album,Verdi: Il Trovatore - The Sony Opera House,2001,3skhryu1NQs4Rn94ZE63Qa,"Giuseppe Fortunino Francesco Verdi (La Roncole, Italy, October 9 or 10, 1813 – January 27, 1901) was an Italian Romantic composer, mainly of opera. He was one of the most influential composers in the 19th century. His works are frequently performed in opera houses throughout the world and, transcending the boundaries of the genre, some of his themes have long since taken root in popular culture - such as ""La donna è mobile"" from Rigoletto, ""Va <a href=""https://www.last.fm/music/Giuseppe+Verdi"">Read more on Last.fm</a>",867112,9470879,Gaetano Donizetti,Giacomo Puccini,Vincenzo Bellini
Giuseppe Verdi,orchestra,album,Verdi: Simon Boccanegra,2001,07hrn8x3yyTKFxofzYSDAr,"Giuseppe Fortunino Francesco Verdi (La Roncole, Italy, October 9 or 10, 1813 – January 27, 1901) was an Italian Romantic composer, mainly of opera. He was one of the most influential composers in the 19th century. His works are frequently performed in opera houses throughout the world and, transcending the boundaries of the genre, some of his themes have long since taken root in popular culture - such as ""La donna è mobile"" from Rigoletto, ""Va <a href=""https://www.last.fm/music/Giuseppe+Verdi"">Read more on Last.fm</a>",867112,9470879,Gaetano Donizetti,Giacomo Puccini,Vincenzo Bellini
Antonio Vivaldi,orchestra,album,Vivaldi: Juditha Triumphans,2001,5Pg3bUD7F84cQmcxnzToUq,"Antonio Lucio Vivaldi (4 March 1678 – 28 July 1741) was an Italian composer, virtuoso violinist, impresario of Baroque music, and Roman Catholic priest. He is regarded as one of the leading Baroque composers, with a significant influence across Europe during his lifetime. Vivaldi contributed to developments in orchestration, violin technique, and programmatic music. He played a key role in consolidating the concerto form, particularly the solo concerto, into a widely recognised musical idiom. <a href=""https://www.last.fm/music/Antonio+Vivaldi"">Read more on Last.fm</a>",1888862,40687135,Georg Friedrich Händel,Johann Sebastian Bach,Wolfgang Amadeus Mozart
Edward Elgar,orchestra,album,Elgar: Nursery Suite; Serenade for Strings; Dream Children; Sospiri; Elegy,2001,5l04LWHYm0tTA9kaCQUYZi,"Sir Edward William Elgar, 1st Baronet, OM, GCVO (2 June 1857 – 23 February 1934) was an English composer. Several of his first major orchestral works, including the Enigma Variations and the Pomp and Circumstance Marches, were greeted with acclaim. He also composed oratorios, chamber music, symphonies, instrumental concertos, and songs. He was appointed Master of the King's Music in 1924. <a href=""https://www.last.fm/music/+noredirect/Edward+Elgar"">Read more on Last.fm</a>",328543,2470467,Gustav Mahler,Antonín Dvořák,Johannes Brahms
Sergei Rachmaninoff,orchestra,album,Rachmaninov: Piano Concerto No.3; Suite No.2 for 2 Pianos,2001,52VFqManATbH5vyrnhBge4,"Sergei Vasilyevich Rachmaninoff (1 April [O.S. 20 March] 1873 – 28 March 1943) was a Russian composer, pianist, and conductor. He is recognised as a prominent figure in late Romantic-era music, with a style that evolved from early influences such as Tchaikovsky and Rimsky-Korsakov to a more individual approach characterised by lyrical melodies, expressive harmonies, and complex textures. The piano played a central role in his compositions, and his experience as a performer informed his writing for the instrument. <a href=""https://www.last.fm/music/Sergei+Rachmaninoff"">Read more on Last.fm</a>",1116990,16414563,Franz Liszt,Dmitri Shostakovich,Robert Schumann
Giuseppe Verdi,orchestra,album,"The Pavarotti Edition, Vol.3: Verdi",2001,6I8BW52zQRbMAPapbBgGDt,"Giuseppe Fortunino Francesco Verdi (La Roncole, Italy, October 9 or 10, 1813 – January 27, 1901) was an Italian Romantic composer, mainly of opera. He was one of the most influential composers in the 19th century. His works are frequently performed in opera houses throughout the world and, transcending the boundaries of the genre, some of his themes have long since taken root in popular culture - such as ""La donna è mobile"" from Rigoletto, ""Va <a href=""https://www.last.fm/music/Giuseppe+Verdi"">Read more on Last.fm</a>",867112,9470879,Gaetano Donizetti,Giacomo Puccini,Vincenzo Bellini
Duke Ellington,orchestra,album,Jazz Indispensable,2001,6sJtixdLi71YoMMb6cTA4G,"Duke Ellington (Edward Kennedy Ellington, April 29, 1899 - May 24, 1974) was an American jazz composer, pianist and bandleader, one of the most influential figures in jazz, if not in all American music. Duke Ellington composed over 3000 songs, including: ""It Don't Mean A Thing If It Ain't Got That Swing"", ""Sophisticated Lady"", ""Mood Indigo"", “Solitude"", ""In a Mellotone"", and ""Satin Doll"". Through the ranks of Duke Ellington & His Orchestra passed some of the biggest names in jazz <a href=""https://www.last.fm/music/Duke+Ellington"">Read more on Last.fm</a>",1409865,21337480,Duke Ellington & His Orchestra,Count Basie,Earl Hines
Moscow Chamber Orchestra,orchestra,album,"Orchestral Music - Grieg, E. / Tchaikovsky, P.I. / Sinisalo, H.-R. / Komitas, V. (Showpieces and Encores)",2001,1QuABKuShvdTHKbkPQcguI,"From Wikipedia: The Moscow Chamber Orchestra is a Chamber Orchestra based in Moscow, Russia, and assigned to the Moscow Philharmonia, a State run enterprise under the patronage of the Ministry of Culture. Rudolf Barshai (Russian: Рудольф Борисович Баршай, September 28, 1924 – November 2, 2010) was a virtuoso viola player and a founding member of the Borodin Quartet. He left the Quartet to pursue his conducting ambitions. Barshai assembled young <a href=""https://www.last.fm/music/Moscow+Chamber+Orchestra"">Read more on Last.fm</a>",3886,18201,London Concertante,Carlo Rizzi,Columbia Symphony Orchestra
Gustav Mahler,orchestra,album,Mahler: Symphony No. 8 (Mahler 8),2001,0KQbrGXEyi2s9cgwuD4daL,"Gustav Mahler (7 July 1860 – 18 May 1911) was an Austro-Bohemian composer and conductor, regarded as a key figure bridging 19th-century Austro-German traditions and early 20th-century modernism. While his reputation as a conductor was well established during his lifetime, his compositions gained wider recognition only after periods of neglect, including bans on their performance in much of Europe during the Nazi era. After 1945, his works were rediscovered and have since become frequently performed and recorded. <a href=""https://www.last.fm/music/Gustav+Mahler"">Read more on Last.fm</a>",722006,8017298,Richard Strauss,Anton Bruckner,Ludwig van Beethoven
The Dears,orchestra,album,Orchestral Pop Noir Romantique (EP),2001,5KZho2g2qNnmj5pHfnx7jL,"The Dears is an indie rock band which formed in 1995 in Montreal, Quebec, Canada. The band currently consists of Murray Lightburn (vocals, guitar, bass), Natalia Yanchak (keyboards, vocals) and Jeff Luciani (drums). Lightburn and Yanchak, who have been married since 2005, are the only consistent members of the band. The Dears' most recent album, ""Times Infinity Volume Two"", was released in 2017. Without even seeing a performance by The Dears it was easy to recognize the group in Montreal's haunts in the late nineties. <a href=""https://www.last.fm/music/The+Dears"">Read more on Last.fm</a>",264587,4437822,The Besnard Lakes,The Stills,Guillemots
Richard Friedman,orchestra,album,Orchestral Inspiration II,2001,0aqlhwVgy8EsffYFEOkW1Z," <a href=""https://www.last.fm/music/Richard+Friedman"">Read more on Last.fm</a>",872,4619,Jeffrey Fayman & Yoav Goren,Lawrence Groupe,Jeffrey Fayman & Yoav Goren & Justin Skomarovsky
Tim Duffy,orchestra,album,Orchestra of Clouds (Portfolio),2001,2xqPpcUuHmhEZyInwTc4BJ," <a href=""https://www.last.fm/music/Tim+Duffy"">Read more on Last.fm</a>",8,162,,,
The Isley Brothers,orchestra,album,Love Songs,2001,78Av7Bt9xl55HOai1cFZQY,"The Isley Brothers is an American musical group originally from Cincinnati, Ohio, that started as a vocal trio consisting of brothers O'Kelly Isley Jr., Rudolph Isley and Ronald Isley in the 1950s. With a career spanning over eight decades, the group has enjoyed one of the ""longest, most influential, and most diverse careers in the pantheon of popular music"". Together with a fourth brother, Vernon, the group performed gospel music until Vernon's death a few years after its formation. <a href=""https://www.last.fm/music/The+Isley+Brothers"">Read more on Last.fm</a>",1449716,15026542,The O'Jays,Teddy Pendergrass,Commodores
The Isley Brothers,orchestra,album,Eternal,2001,0UnGCxrpGCUQOqsQ4h6BP9,"The Isley Brothers is an American musical group originally from Cincinnati, Ohio, that started as a vocal trio consisting of brothers O'Kelly Isley Jr., Rudolph Isley and Ronald Isley in the 1950s. With a career spanning over eight decades, the group has enjoyed one of the ""longest, most influential, and most diverse careers in the pantheon of popular music"". Together with a fourth brother, Vernon, the group performed gospel music until Vernon's death a few years after its formation. <a href=""https://www.last.fm/music/The+Isley+Brothers"">Read more on Last.fm</a>",1449716,15026542,The O'Jays,Teddy Pendergrass,Commodores
"Choir of King's College, Cambridge",orchestra,album,Best Loved Hymns,2001,4gOUkLyEUCTuv3KEv3WlHf,"The Choir of King's College, Cambridge is an English choir. It is considered one of today's most accomplished and renowned representatives of the great English choral tradition. It was created by King Henry VI, who founded King's College, Cambridge, in 1441, to provide daily singing in his Chapel, which remains the main task of the choir to this day. Today the choir is directed by Daniel Hyde and derives much of its fame from the Festival of Nine Lessons and Carols <a href=""https://www.last.fm/music/Choir+of+King%27s+College,+Cambridge"">Read more on Last.fm</a>",60638,559427,The Sixteen,The Cambridge Singers,John Rutter
Carole King,orchestra,album,Love Makes the World,2001,3UtHwT5fv1CooKKEIXGGRb,"Carole King Klein (born Carol Joan Klein; February 9, 1942) is an American singer, songwriter, and musician who has been active since 1958, initially as one of the staff songwriters at 1650 Broadway and later as a solo artist. Regarded as one of the most significant and influential musicians of all time, King is the most successful female songwriter of the latter half of the 20th century in the US, having written or co-written 118 pop hits on the Billboard Hot 100. <a href=""https://www.last.fm/music/Carole+King"">Read more on Last.fm</a>",1208721,16561614,Carly Simon,James Taylor,Joni Mitchell
George Frideric Handel,orchestra,album,Handel Coronation Anthems,2001,4c8lcNQ6aSjGJ2pJEWACw8,"George Frideric Handel (as he called himself after his change of nationality, as he signed himself, and as he is known in the English-speaking world) (1685–1759) was a German/English baroque composer who was a leading composer of concerti grossi, operas, and oratorios. Born Georg Friedrich Händel on 23rd February 1685 in Halle an der Saale (Germany), Handel lived most of his life in England, and became English by Act of Parliament in 1727. His most famous piece is the Messiah <a href=""https://www.last.fm/music/+noredirect/George+Frideric+Handel"">Read more on Last.fm</a>",477897,5906949,Georg Philipp Telemann,Antonio Vivaldi,Johann Sebastian Bach
Manuel de Falla,orchestra,album,"De Falla: La vida breve, El amor brujo & El sombrero de tres picos",2001,6lbVmnZ8fIaogPv7dGz2iw,"Manuel de Falla y Matheu (November 23, 1876 – November 14, 1946) was a Spanish composer of classical music. Manuel de Falla was born in Cádiz. His early teacher in music was his mother; at the age of 9 he was introduced to his first piano professor. From the late 1890s he studied music in Madrid, piano with José Tragó and composition with Felipe Pedrell. In 1899 by unanimous vote he was awarded the first prize at the piano competition at his school of music <a href=""https://www.last.fm/music/Manuel+de+Falla"">Read more on Last.fm</a>",152032,751817,Enrique Granados,Joaquín Rodrigo,Isaac Albéniz
Antonio Vivaldi,orchestra,album,"Vivaldi: Violin Concertos from ""L'Estro Armonico""",2001,5mHm5D0jVC93Hsnkkm617p,"Antonio Lucio Vivaldi (4 March 1678 – 28 July 1741) was an Italian composer, virtuoso violinist, impresario of Baroque music, and Roman Catholic priest. He is regarded as one of the leading Baroque composers, with a significant influence across Europe during his lifetime. Vivaldi contributed to developments in orchestration, violin technique, and programmatic music. He played a key role in consolidating the concerto form, particularly the solo concerto, into a widely recognised musical idiom. <a href=""https://www.last.fm/music/Antonio+Vivaldi"">Read more on Last.fm</a>",1888862,40687135,Georg Friedrich Händel,Johann Sebastian Bach,Wolfgang Amadeus Mozart
Hans Christian Lumbye,orchestra,album,"Lumbye: Complete Orchestral Works, Vol. 6",2001,1hlfr1B2X6sHL61S4GqosU,"Hans Christian Lumbye (May 2, 1810 – March 20, 1874) was a Danish composer of waltzes, polkas, mazurkas and galops (amongst other things). As a child, he studied music in Randers and Odense, and by age 14 he was playing trumpet in a military band. In 1829 he joined the Horse Guards in Copenhagen, still continuing his music education. In 1839, he heard a Viennese orchestra play music by Johann Strauss I, after which he composed in the style of Strauss, eventually earning the nickname ""The Strauss of the North"". <a href=""https://www.last.fm/music/Hans+Christian+Lumbye"">Read more on Last.fm</a>",14078,53439,Carl Michael Ziehrer,Josef Strauss,Zbigniew Czapczynaki/Polish Chamber Orchestra/Philip Pickett/Jerzy Maksymiuk/Rachel Beckett
Hans Christian Lumbye,orchestra,album,"Lumbye: Complete Orchestral Works, Vol. 6",2001,1hlfr1B2X6sHL61S4GqosU,"Hans Christian Lumbye (May 2, 1810 – March 20, 1874) was a Danish composer of waltzes, polkas, mazurkas and galops (amongst other things). As a child, he studied music in Randers and Odense, and by age 14 he was playing trumpet in a military band. In 1829 he joined the Horse Guards in Copenhagen, still continuing his music education. In 1839, he heard a Viennese orchestra play music by Johann Strauss I, after which he composed in the style of Strauss, eventually earning the nickname ""The Strauss of the North"". <a href=""https://www.last.fm/music/Hans+Christian+Lumbye"">Read more on Last.fm</a>",14078,53439,Carl Michael Ziehrer,Josef Strauss,Zbigniew Czapczynaki/Polish Chamber Orchestra/Philip Pickett/Jerzy Maksymiuk/Rachel Beckett
Wolfgang Amadeus Mozart,orchestra,album,Mozart: Piano Concertos Nos. 19 and 20 & Works for 2 Pianos,2001,10hfuKqgNqBiZ4KKo0rv9L,"Wolfgang Amadeus Mozart (27 January 1756 – 5 December 1791) was a prolific and influential composer of the Classical period. For many, Mozart is the greatest of all composers. The playful, mercurial genius, who died at 35, left over 600 works (including 41 symphonies, 27 piano concertos, 22 operas, numerous Mass settings, chamber music, piano sonatas, and songs), which reveal one of the most prodigious talents ever known in music. Classical in style <a href=""https://www.last.fm/music/Wolfgang+Amadeus+Mozart"">Read more on Last.fm</a>",2417021,69063685,Ludwig van Beethoven,Johann Sebastian Bach,Franz Schubert
Harry Belafonte,orchestra,album,Very Best Of Harry Belafonte,2001,6R01S7gKUuzGXx441hHSeh,"Harry Belafonte (born Harold George Bellanfanti Jr. in Harlem, NYC, on 1 March 1927; died 25 April 2023) was an American singer, activist, and actor. As arguably the most successful Caribbean-American pop star, he popularized Jamaican mento folk songs which was marketed as Trinbagonian Calypso musical style with an international audience in the 1950s. His breakthrough album Calypso, released in 1956, was the first million-selling LP by a single artist. <a href=""https://www.last.fm/music/Harry+Belafonte"">Read more on Last.fm</a>",800669,6061173,Bobby Darin,Johnny Mathis,"Sammy Davis, Jr."
Vangelis,orchestra,album,Mythodea - Music for the NASA Mission: 2001 Mars Odyssey,2001,44hx40W9yQntTKsMXdJXq6,"Evangelos Odysseas Papathanassiou (March 29, 1943 - May 17, 2022), known professionally as Vangelis, was a Greek composer of electronic, progressive, ambient, new age, jazz, and orchestral music. He is best known for his Academy Award-winning score for the film Chariots of Fire, composing scores for the films Blade Runner, Missing, Antarctica, 1492: Conquest of Paradise, and Alexander, and the use of his music in the PBS documentary Cosmos: A Personal Voyage by Carl Sagan. <a href=""https://www.last.fm/music/Vangelis"">Read more on Last.fm</a>",1199559,30451055,Jon & Vangelis,Jean Michel Jarre,Mike Oldfield
John Williams,orchestra,album,A.I. (Music from the Motion Picture),2001,5yKkKXvX1X0finFqR3JAKL,"There are at least five artists with this name; 1) John Towner Williams (born February 8, 1932) is an American composer, conductor, and pianist. With a career spanning over six decades, he has composed some of the most popular, recognizable, and critically acclaimed film scores in cinematic history, including those of the Star Wars series, Jaws, Close Encounters of the Third Kind, Superman, E.T. the Extra-Terrestrial, the Indiana Jones series, the first two Home Alone films <a href=""https://www.last.fm/music/John+Williams"">Read more on Last.fm</a>",2075733,63107596,James Horner,Nicholas Hooper,Patrick Doyle
The Isley Brothers,orchestra,album,20th Century Masters: The Millennium Collection: Best of The Isley Brothers-The Motown Years,2001,57CNwGt0hsLPUlMMNuxtRS,"The Isley Brothers is an American musical group originally from Cincinnati, Ohio, that started as a vocal trio consisting of brothers O'Kelly Isley Jr., Rudolph Isley and Ronald Isley in the 1950s. With a career spanning over eight decades, the group has enjoyed one of the ""longest, most influential, and most diverse careers in the pantheon of popular music"". Together with a fourth brother, Vernon, the group performed gospel music until Vernon's death a few years after its formation. <a href=""https://www.last.fm/music/The+Isley+Brothers"">Read more on Last.fm</a>",1449716,15026542,The O'Jays,Teddy Pendergrass,Commodores
Cab Calloway,orchestra,album,The Early Years 1930-1934 - CD A,2001,3SmGHulufdAj7fd0DKSjAd,"Cabell ""Cab"" Calloway III (December 25, 1907 – November 18, 1994) was a jazz singer, bandleader, composer and actor. He was strongly associated with the Cotton Club in Harlem, New York City, where he was a regular performer. Calloway was a master of energetic scat singing and led one of the United States' most popular big bands, Cab Calloway and his Orchestra, from the start of the 1930s through to the late 1940s. Calloway's band featured performers including trumpeters Dizzy Gillespie and Doc Cheatham <a href=""https://www.last.fm/music/Cab+Calloway"">Read more on Last.fm</a>",386928,2789535,Cab Calloway & His Orchestra,Benny Goodman,Fats Waller
Gustav Holst,orchestra,album,Holst: The Planets – Colin Matthews: Pluto,2001,5JYW2G1UAU0OVKQLIpg0k1,"Gustav Holst (born September 21, 1874 Cheltenham, Gloucestershire, UK - died May 25, 1934) was an English composer and a music teacher for over 20 years. Holst is most famous for his orchestral suite The Planets. Having studied at the Royal College of Music in London, his early work was influenced by Ravel, Grieg, Richard Strauss, and Ralph Vaughan Williams, but most of his music is highly original, with influences from Hindu spiritualism and English folk tunes. <a href=""https://www.last.fm/music/Gustav+Holst"">Read more on Last.fm</a>",600782,4953477,Sir Edward Elgar,Antonín Dvořák,Gustav Mahler
"Corul și Orchestra Ansamblului artistic Doina al Armatei, Corul și Orchestra de studio a Radioteleviziunii Române",orchestra,album,"Graiul neamului, Cântece și marșuri patriotice",2001,0E2NIGXRcZ8aBFhHtzQ206," <a href=""https://www.last.fm/music/Corul+%C8%99i+Orchestra+Ansamblului+artistic+Doina+al+Armatei,+Corul+%C8%99i+Orchestra+de+studio+a+Radioteleviziunii+Rom%C3%A2ne"">Read more on Last.fm</a>",822,5228,Corul și Orchestra Ansamblului artistic Doina al Armatei,TRONOS - corul de psalți al Patriarhiei Române,BT Sport
Jean Sibelius,orchestra,album,"Sibelius: Symphonies Nos. 6 and 7 / 'The Tempest', Suite No. 2",2001,7jCQ1r4cHeULOlLFU3LJIe,"Jean Sibelius (8 December 1865 – 20 September 1957) was a Finnish composer of the late Romantic and early modern periods. He is widely regarded as Finland's greatest composer, and his music is often credited with contributing to the development of a stronger national identity during a time when the country faced efforts at Russification in the late 19th century. Sibelius’s core works include seven symphonies, which, along with his other major compositions, are frequently performed and recorded both in Finland and internationally. <a href=""https://www.last.fm/music/Jean+Sibelius"">Read more on Last.fm</a>",884401,8194895,Johannes Brahms,Robert Schumann,Felix Mendelssohn
Samuel Barber,orchestra,album,Barber: Cello Concerto - Medea Suite - Adagio for Strings,2001,683fpZHH6R0BAjSWxc84LH,"Samuel Osborne Barber (March 9, 1910–January 23, 1981) was an American composer of classical music, best known for his Adagio for Strings. He was born in West Chester, Pennsylvania and began to compose at the age of seven. He studied at the Curtis Institute of Music in Philadelphia before becoming a fellow of the American Academy in Rome in 1935. The following year he wrote his String Quartet in B minor, the second movement of which he would arrange <a href=""https://www.last.fm/music/Samuel+Barber"">Read more on Last.fm</a>",621474,3307953,Ralph Vaughan Williams,Sergei Prokofiev,Franz Liszt
Michel Camilo,orchestra,album,"Michel Camilo: Concerto for Piano & Orchestra; Suite for piano, harp & strings; Caribe",2001,6LTPpzcwTPcgQ7BB5PDt0a,"Michel Camilo (born April 4, 1954) is a pianist and composer from Santo Domingo, Dominican Republic. He is known as a great jazz, latin and classical pianist with superb technical ability, and has played and recorded with many world-famous musicians. Michel lists some of his main influences as Chick Corea, Keith Jarrett, Oscar Peterson, Bill Evans, and Art Tatum. Michel was born into a musical family and as a young child showed great aptitude for the accordion that his parents gave him. <a href=""https://www.last.fm/music/Michel+Camilo"">Read more on Last.fm</a>",103972,991600,Michel Petrucciani,Chucho Valdés,Gonzalo Rubalcaba
