artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Aaliyah,rock,track,Rock The Boat,2001,0szij2qJqCH1PyrPfZcpi0,"Aaliyah Dana Haughton (born January 16, 1979 in Brooklyn NY - died August 25 2001 Marsh Harbour, Abacos Islands, Bahamas) was an American R&B and pop singer, dancer, fashion model and actress. Born in Brooklyn, New York, she was raised in Detroit, Michigan, where she attended Detroit School of Performing Arts. She first gained recognition at the age of 10, when she appeared on the television show Star Search and performed in concert alongside Gladys Knight. <a href=""https://www.last.fm/music/Aaliyah"">Read more on Last.fm</a>",1823659,34217656,Brandy,TLC,Monica
Beres Hammond,rock,track,Rock Away,2001,2RlVyAjLnGJQYp7uzpfUta,"Beresford Hammond (b.August 28,1955 Annotto Bay,St.Mary, Jamaica) has only really risen to become popular in the 'digital' age of Reggae, although his career stretches back to the 1970's. Considered by many to be one of Jamaica's finest contemporary vocalists, his best work has generally been captured on the 'Penthouse' and 'Xterminator' labels as well as his own 'Harmony House' imprint. The singer with his distictive 'Bourbon on the rocks' vocal style remains active today both recording and producing. <a href=""https://www.last.fm/music/Beres+Hammond"">Read more on Last.fm</a>",159985,1371004,Sanchez,Garnett Silk,Richie Spice
Coyote Dax,rock,track,Rock On,2001,6OHaJrx7548Yq2KpcimZuF," <a href=""https://www.last.fm/music/Coyote+Dax"">Read more on Last.fm</a>",2673,9309,David Civera,Fórmula Abierta,Georgie Dann
No Doubt,rock,track,Underneath It All,2001,6fR6Z0Vc1K6yQWNUIKjAIR,"Formed in 1986 in Anaheim, California, United States as a ska punk band inspired by Madness, the lineup of No Doubt initially comprised John Spence as lead vocal, Gwen Stefani on back-up vocals, and her brother Eric Stefani on keyboards. While playing the party-band circuit around Anaheim, the trio picked up bassist Tony Kanal. Hardened by the suicide of Spence in December 1987, No Doubt nevertheless continued; Gwen became the lone vocalist and the group added guitarist Tom Dumont and drummer Adrian Young. <a href=""https://www.last.fm/music/No+Doubt"">Read more on Last.fm</a>",3142829,67610444,Gwen Stefani,Garbage,Alanis Morissette
Dropkick Murphys,rock,track,The Rocky Road to Dublin,2001,5GVSpPvjk06BPsr8DhwFtM,"Dropkick Murphys are a punk rock band formed in Quincy, Massachusetts, United States in 1996. First playing together in the basement of a friend's barbershop, the band made a name for itself because of its relentless touring and for its annual St. Patrick's Day weekend shows in Boston. The band's songs often deal with Celtic influences, and the working-class environment in which the band members grew up. The band put out a series of EPs and was signed by Rancid frontman Tim Armstrong's label Hellcat Records. <a href=""https://www.last.fm/music/Dropkick+Murphys"">Read more on Last.fm</a>",1312799,53218683,Flogging Molly,The Real McKenzies,The Rumjacks
No Doubt,rock,track,Hella Good,2001,6AfLmKXzhEZjwiVPs5jhdV,"Formed in 1986 in Anaheim, California, United States as a ska punk band inspired by Madness, the lineup of No Doubt initially comprised John Spence as lead vocal, Gwen Stefani on back-up vocals, and her brother Eric Stefani on keyboards. While playing the party-band circuit around Anaheim, the trio picked up bassist Tony Kanal. Hardened by the suicide of Spence in December 1987, No Doubt nevertheless continued; Gwen became the lone vocalist and the group added guitarist Tom Dumont and drummer Adrian Young. <a href=""https://www.last.fm/music/No+Doubt"">Read more on Last.fm</a>",3142829,67610444,Gwen Stefani,Garbage,Alanis Morissette
Britney Spears,rock,track,I Love Rock 'N' Roll,2001,29viePXNqWUw1cxqzOcuOD,"Britney Jean Spears (born December 2, 1981 in McComb, Mississippi) is an American singer, songwriter, dancer and writer. She is credited with influencing the revival of teen pop during the late 1990s and early 2000s, for which she is referred to as the ""Princess of Pop"". Regarded as a pop icon, Spears has sold nearly 150 million records worldwide, including over 70 million solely in the United States, making her one of the world's best-selling music artists. <a href=""https://www.last.fm/music/Britney+Spears"">Read more on Last.fm</a>",5613281,359931323,Christina Aguilera,Madonna,Lindsay Lohan
Intoxicados,rock,track,Quieren Rock,2001,7KZWjw7JURpLC80tasSdlR,"Banda de Cristian 'el Pity' Alvarez, formada al finalizar Viejas Locas. Mas alla del Rock Stone caracteristico, tambien exploran en el hip-hop, reggae o con bases electronicas <a href=""https://www.last.fm/music/Intoxicados"">Read more on Last.fm</a>",109448,2926210,Viejas Locas,Patricio Rey y sus Redonditos de Ricota,Callejeros
Bon Jovi,rock,track,Rocking In The Free World - Live In Johannesburg/1995,2001,0jhBGtcQxC0wA19ef9NYk9,"Bon Jovi is an American rock band formed in 1983 in Sayreville, New Jersey. It consists of singer Jon Bon Jovi, keyboardist David Bryan, drummer Tico Torres, guitarist Phil X, and bassist Hugh McDonald. Original bassist Alec John Such quit the band in 1994, and longtime guitarist and co-songwriter Richie Sambora left in 2013. The band has been credited with ""[bridging] the gap between heavy metal and pop with style and ease"". In 1984 and 1985, Bon <a href=""https://www.last.fm/music/Bon+Jovi"">Read more on Last.fm</a>",3701755,100088801,Jon Bon Jovi,Richie Sambora,Def Leppard
Medina Azahara,rock,track,Paseando por la Mezquita,2001,00ToSjYIvOICYaTq7AqCog,"Spanish hard rock and progressive rock band from Córdoba, Andalusia, founded in 1979 by Manuel Martínez Pradas (vocals), Miguel Galán Martínez (guitar), Pablo Rabadán (keyboards), Manuel Molina Huertas (bass) and José Antonio Molina Huertas (drums). They started being part of the ""Andalusian Rock"" scene from the 1970s, influenced by acts like Deep Purple, Triana, and Uriah Heep, among others, shifting to a hard rock pop sound later. The line-up has changed several times through the years, though the group is still active. <a href=""https://www.last.fm/music/Medina+Azahara"">Read more on Last.fm</a>",38446,501205,Triana,Tierra Santa,Warcry
Alicia Keys,rock,track,Rock wit U,2001,3G1mHhhfk7nGKzpKinIVfk," Alicia Augello Cook (born January 25, 1981), better known by her stage name Alicia Keys, is an American recording artist, musician and actress. She was raised by a single mother in the Hell's Kitchen area of Manhattan in New York City, New York, United States. At age seven, Keys began to play classical music on the piano. She attended Professional Performing Arts School and graduated at 16 as valedictorian. She later attended Columbia University before dropping out to pursue her music career. <a href=""https://www.last.fm/music/Alicia+Keys"">Read more on Last.fm</a>",3720712,82011231,Mary J. Blige,Toni Braxton,Destiny's Child
Johnny Nicholas,rock,track,Rockin' My Blues To Sleep,2001,2lCkGtlugyFeYIkE1FfsA1,"When it comes to Americana Roots Music and especially the Blues, the late great Stephen Bruton knew what he was talking about. Those who knew him knew that he always got to the point. His description of his long time friend and musical comrade in arms is succinct and quite a heady compliment, but then, Johnny Nicholas is an amazing talent. For four decades Johnny’s consummate musicianship and vocal skills have graced live music scenes across the country and abroad. <a href=""https://www.last.fm/music/Johnny+Nicholas"">Read more on Last.fm</a>",2456,17743,Mojo Blues Band,Mississippi Heat,John Campbelljohn
No Doubt,rock,track,Hey Baby,2001,2QsoVMTKj5m5kgztTOep98,"Formed in 1986 in Anaheim, California, United States as a ska punk band inspired by Madness, the lineup of No Doubt initially comprised John Spence as lead vocal, Gwen Stefani on back-up vocals, and her brother Eric Stefani on keyboards. While playing the party-band circuit around Anaheim, the trio picked up bassist Tony Kanal. Hardened by the suicide of Spence in December 1987, No Doubt nevertheless continued; Gwen became the lone vocalist and the group added guitarist Tom Dumont and drummer Adrian Young. <a href=""https://www.last.fm/music/No+Doubt"">Read more on Last.fm</a>",3142829,67610444,Gwen Stefani,Garbage,Alanis Morissette
Los Amantes De Lola,rock,track,Beber de Tu Sangre,2001,3Gr4OWY7lAXAq7PpgUbctG,"Mexican band from Mexico City, formed in ends 80's. <a href=""https://www.last.fm/music/Los+Amantes+De+Lola"">Read more on Last.fm</a>",53657,371571,Fobia,La Castañeda,Caifanes
blink-182,rock,track,The Rock Show,2001,3C0f4W0lQSgMARICJF3KLh,"Blink-182 are an American punk rock band formed in Poway, California, in 1992. Their current and best-known lineup consists of bassist/vocalist Mark Hoppus, guitarist/vocalist Tom DeLonge, and drummer Travis Barker. After years of independent recording and touring, including stints on the Warped Tour, the group signed to MCA Records. Their biggest albums, Enema of the State (1999) and Take Off Your Pants and Jacket (2001), saw international success. <a href=""https://www.last.fm/music/blink-182"">Read more on Last.fm</a>",4409694,286925330,Box Car Racer,+44,Angels & Airwaves
Mogwai,rock,track,Take Me Somewhere Nice,2001,3s2MZsEfiMe7ZjiRtun6wv,"Mogwai are a band from Glasgow, Scotland formed in 1995. They compose lengthy, mostly instrumental guitar-based pieces in the style of post-rock, usually focused around the elaboration of a single theme, and are known traditionally for their quiet/loud dynamic, defined bass riffs, and an eminent ambient sound, sometimes dark and sometimes grand. Although frequently referred to as post-rock, the band have revealed in interviews that they despise this categorization <a href=""https://www.last.fm/music/Mogwai"">Read more on Last.fm</a>",1578807,82296465,Explosions in the Sky,This Will Destroy You,Mono
McNamara,rock,track,Gritando Amor,2001,3GQdmjsdNorwQqYY7y1i6t,"Fabio McNamara (AKA Fanny McNamara) is a Spanish artist, singer, and actor. He was part of the alternative subculture movement La Movida in Spain during the 1980s. He appeared in several of director Pedro Almodovar's early films, usually as himself, and usually under the influence of one or more drugs. <a href=""https://www.last.fm/music/McNamara"">Read more on Last.fm</a>",4729,63770,Sarassas Music,Nancys Rubias,Carlos Berlanga
Ben Folds,rock,track,Rockin' the Suburbs,2001,5zsePddkJkLpwUzP4YBGMK,"Benjamin Scott Folds (born September 12, 1966, in Winston-Salem, North Carolina) is an American singer-songwriter. He is widely known for his prowess as a pianist. Ben Folds' musical career started to get off the ground in the late '80s, as bassist for band Majosha, after playing bass and piano at Pinehurst, in a group known as the ""Caroliners"" with cohort Millard Powers in 1985-1987; he also played drums as a session musician in Nashville. As well as appearing in Pots & Pans - now known as the Snuzz demo <a href=""https://www.last.fm/music/Ben+Folds"">Read more on Last.fm</a>",1086040,29595523,Ben Folds Five,Guster,Ben Lee
Los Toreros Muertos,rock,track,Mi Agüita Amarilla,2001,3KALzhgyrDSWrAAJFstx7f,"Founded in the 80's by Pablo Carbonell, Mani Moure and the argentinian Guillermo Piccolini, they showed up as radical amateurs with a great surrealistic sense of humour. Their ""Mi Agüita amarilla"" single (My Yellow Water) is still well-known and it stays as one of the symbols of the ""Movida Madrileña"" movement in the Spanish collective mind. Being their main hit, the lyrics describe what happens to the ""yellow water"" coming out of our body as it ""spreads all over the world and turns the jungle green and falls over you all again. <a href=""https://www.last.fm/music/Los+Toreros+Muertos"">Read more on Last.fm</a>",57524,412169,Miguel Mateos,Hombres G,Siniestro Total
Tenacious D,rock,track,Rock Your Socks,2001,5RJI4frP6s1xr9Ma9GgRkr,"Tenacious D (often referred to as ""The D"" and sometimes introduced as ""The Greatest Band in the world. Period."") is an American satirical rock duo formed by musicians and actors Kyle Gass and Jack Black in Los Angeles, California in 1994. Their music fuses vulgar absurdist comedy with rock music in a style that critics have described as ""mock rock"". The band first gained reputation in 1999, starring in a self-titled HBO TV series. The drumming on <a href=""https://www.last.fm/music/Tenacious+D"">Read more on Last.fm</a>",2105144,66579682,The Lonely Island,Flight of the Conchords,"""Weird Al"" Yankovic"
Jan Jelinek,rock,track,Rock In The Video Age,2001,6b9I77bVLGkPfhgeQHDzhS,"Jan Jelinek (whose monikers include Gramm, for Source Records, and Farben), is a Berlin-based producer of electronic music drawing influences from jazz, dub, funk, soul, and house. Prior to releasing on the ~Scape label under his own name, he had put out albums as Farben (for Klang Elektronik). On 2001's Loop-Finding-Jazz-Records, Jelinek manipulates fragments of sound from old jazz recordings, transforming them beyond recognition into completely new pieces of music. <a href=""https://www.last.fm/music/Jan+Jelinek"">Read more on Last.fm</a>",168839,2490870,Farben,Gramm,Pole
New Order,rock,track,Rock the Shack,2001,1mJeVp4Osj7z13SHstXusO,"New Order is a new wave/synthpop band which formed in 1980 in Salford, England, United Kingdom by the three remaining members of Joy Division. The band's classic lineup consists of Bernard Sumner (vocals, guitar, keyboards), Peter Hook (bass, electronic percussion), Gillian Gilbert (keyboards, guitar) and Stephen Morris (drums, keyboards). The group effectively disbanded in 1993 but reformed in 1998. Gilbert left in 2001 to look after her and Morris' children and was replaced by guitarist/keyboardist Phil Cunningham. <a href=""https://www.last.fm/music/New+Order"">Read more on Last.fm</a>",2825337,98889838,Electronic,Joy Division,The Other Two
Tijuana No!,rock,track,Pobre de Ti,2001,17ASXCVH7zxBHC8P1dThon,"Tijuana No! is a Ska, Rock/Punk Mexican band, from Tijuana BC, México. It was characterized by the social critic in its lyrics, where they also showed their support to the EZLN, and made reference in his songs to racial, international and governmental problems, mainly to the immigration policies in the state of California. In its early stages they had the participation of Mexican singer Julieta Venegas. Luis Güereña, lead singer, died in 2004 due to a heart attack. <a href=""https://www.last.fm/music/+noredirect/Tijuana+No%21"">Read more on Last.fm</a>",22061,178496,Víctimas Del Doctor Cerebro,Panteón Rococó,Maldita Vecindad Y Los Hijos Del Quinto Patio
Electric Light Orchestra,rock,track,Rock & Roll Is King,2001,2PV3jacjuH3VbGRTczI3ml,"The Electric Light Orchestra, or ELO, was an English symphonic rock band which formed in Birmingham, Warwickshire in 1970. The band was formed by Jeff Lynne (vocals, guitar, multiple instruments), Roy Wood (multiple instruments, vocals), Richard Tandy (keyboards, vocals) and Bev Bevan (drums). Lynne, Wood and Bevan were former members of the psychedelic rock band The Move. The band's lineup would fluctuate throughout its original incarnation, although Lynne, Tandy and Bevan would remain constant members. <a href=""https://www.last.fm/music/Electric+Light+Orchestra"">Read more on Last.fm</a>",2669035,64801579,Jeff Lynne,Supertramp,Traveling Wilburys
"Royce Da 5'9""",rock,track,Boom - Explicit Album Version,2001,6k39WGLrbuNYpdcNDjWTJt,"Ryan Montgomery A.K.A. Royce Da 5′9″ - born July 5, 1977 - is a rapper hailing from Detroit, Michigan, United States. In addition to his work as a solo artist, Royce has released material as a member of the ""super group"" Slaughterhouse (with Joe Budden, Joell Ortiz and Crooked I), with Eminem as one half of Bad Meets Evil, and with DJ Premier as one half of PRhyme. The name “Royce” came from his R shaped Turkish link chain which was said to have resembled a Rolls Royce logo. <a href=""https://www.last.fm/music/Royce+da+5%279%22"">Read more on Last.fm</a>",652155,7489140,PRhyme,Slaughterhouse,Joe Budden
No Doubt,rock,track,Just A Girl - Radio 1 Live Acoustic Version [Bonus Track],2001,3YMIOpiRrQwLpHfeERdgem,"Formed in 1986 in Anaheim, California, United States as a ska punk band inspired by Madness, the lineup of No Doubt initially comprised John Spence as lead vocal, Gwen Stefani on back-up vocals, and her brother Eric Stefani on keyboards. While playing the party-band circuit around Anaheim, the trio picked up bassist Tony Kanal. Hardened by the suicide of Spence in December 1987, No Doubt nevertheless continued; Gwen became the lone vocalist and the group added guitarist Tom Dumont and drummer Adrian Young. <a href=""https://www.last.fm/music/No+Doubt"">Read more on Last.fm</a>",3142829,67610444,Gwen Stefani,Garbage,Alanis Morissette
No Doubt,rock,track,Rock Steady,2001,28wARFXXsTUWhOePUw2aCB,"Formed in 1986 in Anaheim, California, United States as a ska punk band inspired by Madness, the lineup of No Doubt initially comprised John Spence as lead vocal, Gwen Stefani on back-up vocals, and her brother Eric Stefani on keyboards. While playing the party-band circuit around Anaheim, the trio picked up bassist Tony Kanal. Hardened by the suicide of Spence in December 1987, No Doubt nevertheless continued; Gwen became the lone vocalist and the group added guitarist Tom Dumont and drummer Adrian Young. <a href=""https://www.last.fm/music/No+Doubt"">Read more on Last.fm</a>",3142829,67610444,Gwen Stefani,Garbage,Alanis Morissette
McNamara,rock,track,Ultraceñidas,2001,3tqLJyAS1D5S0brkxfT1j5,"Fabio McNamara (AKA Fanny McNamara) is a Spanish artist, singer, and actor. He was part of the alternative subculture movement La Movida in Spain during the 1980s. He appeared in several of director Pedro Almodovar's early films, usually as himself, and usually under the influence of one or more drugs. <a href=""https://www.last.fm/music/McNamara"">Read more on Last.fm</a>",4729,63770,Sarassas Music,Nancys Rubias,Carlos Berlanga
Brian Setzer,rock,track,Rockin' at the House of Mouse - Extended Version,2001,29qxC3821fP6CvORXxRmZR,"Brian Setzer (born April 10, 1959 in New York) is an American guitarist, singer and songwriter. In the 1980s, Setzer fronted the popular rockabilly band, Stray Cats. Stray Cats caught America's attention with the 1982 album Built for Speed, which included the two Top Ten hits, Rock This Town (#9) and Stray Cat Strut (#3), as well as with the follow-up 1983 album Rant N Rave, which included the two successful singles (She's) Sexy + 17 (#5), and I Won't Stand In Your Way (#35). <a href=""https://www.last.fm/music/Brian+Setzer"">Read more on Last.fm</a>",160530,1591813,Stray Cats,The Brian Setzer Orchestra,Lee Rocker
Ben Folds,rock,track,The Luckiest,2001,1fujSajijBpJlr5mRGKHJN,"Benjamin Scott Folds (born September 12, 1966, in Winston-Salem, North Carolina) is an American singer-songwriter. He is widely known for his prowess as a pianist. Ben Folds' musical career started to get off the ground in the late '80s, as bassist for band Majosha, after playing bass and piano at Pinehurst, in a group known as the ""Caroliners"" with cohort Millard Powers in 1985-1987; he also played drums as a session musician in Nashville. As well as appearing in Pots & Pans - now known as the Snuzz demo <a href=""https://www.last.fm/music/Ben+Folds"">Read more on Last.fm</a>",1086040,29595523,Ben Folds Five,Guster,Ben Lee
Dover,rock,track,Death Rocker,2001,77VXSbsYoGA5gHwZ35QiM0,"Dover may refer to: 1) a Spanish alternative-pop-rock band which was founded in [year formed]1992[/year formed]. The Band currently consists of the sisters Christina Llanos (guitar/vocals) and Amparo Llanos (guitar), Jesús Antúnez (drums), and Samuel Titos (bass) who recently replaced former bassist Álvaro Díez. Their music ranges from heavy to sweet, shouting to dreaming, but always with a groovy drive. Dover originated in the outskirts of Madrid <a href=""https://www.last.fm/music/Dover"">Read more on Last.fm</a>",158390,3778028,Extremoduro,Amaral,La Fuga
Pier,rock,track,Sacrificio y Rock N' Roll,2001,5tdt8ArbR4hg828ySKUFrD," <a href=""https://www.last.fm/music/Pier"">Read more on Last.fm</a>",11100,93924,Parientes,Super Ratones,Andando Descalzo
Billy Joel,rock,track,It's Still Rock and Roll to Me,2001,7LbOQt7isddrw3Bs3Czl7E,"Billy Joel (born William Martin Joel on May 9, 1949 in Bronx, New York, USA) is an American pianist, singer-songwriter, and composer. Since releasing his first hit song, ""Piano Man,"" in 1973, Joel has become a multi-million-selling recording artist. Joel recorded many popular hit songs and albums from 1971 until he stopped recording pop/rock music in 1993. He is one of the very few rock (or even pop) artists to have Top 10 hits in the '70s, '80s, and '90s. <a href=""https://www.last.fm/music/Billy+Joel"">Read more on Last.fm</a>",3519897,98882573,Elton John,Bruce Springsteen,John Mellencamp
No Doubt,rock,track,Underneath It All - Radio 1 Live Acoustic Version [Bonus Track],2001,6ysj3Lsoeg3WYqnOCynNS2,"Formed in 1986 in Anaheim, California, United States as a ska punk band inspired by Madness, the lineup of No Doubt initially comprised John Spence as lead vocal, Gwen Stefani on back-up vocals, and her brother Eric Stefani on keyboards. While playing the party-band circuit around Anaheim, the trio picked up bassist Tony Kanal. Hardened by the suicide of Spence in December 1987, No Doubt nevertheless continued; Gwen became the lone vocalist and the group added guitarist Tom Dumont and drummer Adrian Young. <a href=""https://www.last.fm/music/No+Doubt"">Read more on Last.fm</a>",3142829,67610444,Gwen Stefani,Garbage,Alanis Morissette
No Doubt,rock,track,Running,2001,3GsbGZHKjSk4PLr3HXfcoo,"Formed in 1986 in Anaheim, California, United States as a ska punk band inspired by Madness, the lineup of No Doubt initially comprised John Spence as lead vocal, Gwen Stefani on back-up vocals, and her brother Eric Stefani on keyboards. While playing the party-band circuit around Anaheim, the trio picked up bassist Tony Kanal. Hardened by the suicide of Spence in December 1987, No Doubt nevertheless continued; Gwen became the lone vocalist and the group added guitarist Tom Dumont and drummer Adrian Young. <a href=""https://www.last.fm/music/No+Doubt"">Read more on Last.fm</a>",3142829,67610444,Gwen Stefani,Garbage,Alanis Morissette
The Smashing Pumpkins,rock,track,Cherub Rock,2001,4N4LLHDJgfkQxrYP8Cn0I7,"The Smashing Pumpkins are an American alternative rock band from Chicago. The band was formed in 1988 by Billy Corgan and James Iha, with bassist D'arcy Wretzky and drummer Jimmy Chamberlin joining shortly after. Despite going through many lineup changes, the current lineup is identical to the original, with the exception of Wretzky, who would end up leaving the band just before their initial breakup in 2000. Disavowing the punk rock roots of many of their alt-rock contemporaries <a href=""https://www.last.fm/music/The+Smashing+Pumpkins"">Read more on Last.fm</a>",4330413,238458214,Billy Corgan,Zwan,Stone Temple Pilots
Neón,rock,track,Juegos de Amor,2001,7K0iKwKRqZcfT492oLOvSl," <a href=""https://www.last.fm/music/+noredirect/Ne%C3%B3n"">Read more on Last.fm</a>",8063,45243,Bon Y Los Enemigos Del Silencio,Rostros Ocultos,Ritmo Peligroso
Jumbo,rock,track,Rockstar,2001,5ZxtWh3TMslzFMVOmU2mGG,"Jumbo is a name that has been used more than once.(1) is a musical group from Monterrey, Mexico. (2) was an Italian progressive rock band of the 70s. (3) Late 90's indie group from Newcastle, UK. (4) Late 80's Japanese band. (5) A South African gospel singer active in the 2010s. Jumbo (1): In the early 90's, before the creation of Jumbo, Castillo, Charly, Eddie, Chuy Guerra, Javier Othón and René Garza formed a band called Blueswagen which played mainly covers of bands like The Beatles, The Rolling Stones, The Doors, Pink Floyd, R. <a href=""https://www.last.fm/music/Jumbo"">Read more on Last.fm</a>",122930,1747262,Zurdok,La Gusana Ciega,Fobia
McNamara,rock,track,Mi Correo Electrónic... Oh!,2001,6basKmA4gjk7myYzcDJLe7,"Fabio McNamara (AKA Fanny McNamara) is a Spanish artist, singer, and actor. He was part of the alternative subculture movement La Movida in Spain during the 1980s. He appeared in several of director Pedro Almodovar's early films, usually as himself, and usually under the influence of one or more drugs. <a href=""https://www.last.fm/music/McNamara"">Read more on Last.fm</a>",4729,63770,Sarassas Music,Nancys Rubias,Carlos Berlanga
The Revolutionaries,rock,track,Rocking Dub,2001,21mxu2qn4r71LSOEXTQUkl,"The Revolutionaries (sometimes known as ""Revolutionaires"") is a Jamaican reggae band. Set up in 1975 as the house band of the Channel One Studios owned by Joseph Hoo Kim (following Skin, Flesh and Bones), The Revolutionaries with Sly Dunbar on drums and Robbie Shakespeare on bass have created the new ""rockers"" style that would change the whole Jamaican sound (from the roots reggae to the dub) and be imitated in all other productions. Beside Sly and Robbie <a href=""https://www.last.fm/music/The+Revolutionaries"">Read more on Last.fm</a>",72826,640085,The Aggrovators,Prince Jammy,King Tubby
Luther Allison,rock,track,Rock Me Baby,2001,0scWSN8g0AQXGUbK4pDw3I,"Luther Allison (born 17 August 1939 in Widener, AR, died 12 August 1997 in Madison, WI) was an American blues guitarist. His powerful guitar work – equal parts traditional blues string-bending and wall-shaking rock 'n roll – is matched in energy only by his soul-deep vocals. His live shows (often clocking in at well over three hours) are the stuff of legend. He was born in Widener, Arkansas (the 14th of 15 musically gifted children) first connected to the blues at age ten <a href=""https://www.last.fm/music/Luther+Allison"">Read more on Last.fm</a>",188482,1279467,Buddy Guy,Albert Collins,Freddie King
Black Rebel Motorcycle Club,rock,track,Whatever Happened To My Rock 'N' Roll (Punk Song),2001,0wZurfElW3yOHscb38vBL8,"Black Rebel Motorcycle Club is a rock band from San Francisco, United States. The band formed in 1998. Influences include The Brian Jonestown Massacre, The Verve, The Rolling Stones, Oasis, T. Rex, The Velvet Underground, Love and Rockets, Daniel Ash, and The Jesus and Mary Chain. The band's second album 'Take Them On, On Your Own' featured several songs ('Generation' and 'US Government') which were critical of the United States' foreign policy and George Bush in particular. <a href=""https://www.last.fm/music/Black+Rebel+Motorcycle+Club"">Read more on Last.fm</a>",1474910,41407757,The Black Angels,22-20s,The Dandy Warhols
Cuca,rock,track,La Balada,2001,1uGfA3nwqg6bd7IzE7K0Rp,"Cuca is a Mexican Rock & Roll band from Guadalajara, Jalisco, México. Formed in 1989 by musician and painter José Fors (vocals), Galileo ""Galo"" Ochoa (guitar), Ignacio ""Nacho el Implacable"" González (drums) and Carlos Avilés (bass). Their first official concert according to the band was February 14, 1990. Their first album, ""Invasion de los blátidos"" set them apart from any other Mexican rock band, since the album contained irreverent, humorous <a href=""https://www.last.fm/music/Cuca"">Read more on Last.fm</a>",57499,705036,La Castañeda,La Lupita,El Tri
McNamara,rock,track,Boogie Movie,2001,7lwhW8H3cB80oilmcMCpRb,"Fabio McNamara (AKA Fanny McNamara) is a Spanish artist, singer, and actor. He was part of the alternative subculture movement La Movida in Spain during the 1980s. He appeared in several of director Pedro Almodovar's early films, usually as himself, and usually under the influence of one or more drugs. <a href=""https://www.last.fm/music/McNamara"">Read more on Last.fm</a>",4729,63770,Sarassas Music,Nancys Rubias,Carlos Berlanga
McNamara,rock,track,Placer por Placer,2001,7EVvjUoUehHWzFQEr6MbTL,"Fabio McNamara (AKA Fanny McNamara) is a Spanish artist, singer, and actor. He was part of the alternative subculture movement La Movida in Spain during the 1980s. He appeared in several of director Pedro Almodovar's early films, usually as himself, and usually under the influence of one or more drugs. <a href=""https://www.last.fm/music/McNamara"">Read more on Last.fm</a>",4729,63770,Sarassas Music,Nancys Rubias,Carlos Berlanga
Incansables Txaranga,rock,track,Rockanrolaz blai - Rock & Roll,2001,5iRUhc2KLLmvVDK7oYOFTU," <a href=""https://www.last.fm/music/Incansables+Txaranga"">Read more on Last.fm</a>",65,332,Txaranga Mutil Gazteak,Txaranga Malatxo,La Pamplonesa
La Trampa,rock,track,Te Echo de Menos,2001,6XBqSb8GsrLzTLcr5kwmUN,"1.) La Trampa is an Uruguayan rock band. It is conformed by Garo Arakelián (guitar), Alejandro Spuntone (vocalist), Alvaro Pintos (drums) and Carlos Ráfols (bass). 2.) La Trampa is a melodic rock band, founded 1988 in Madrid, Spain. <a href=""https://www.last.fm/music/La+Trampa"">Read more on Last.fm</a>",12259,218712,Buitres,Trotsky Vengarán,Once Tiros
"Royce Da 5'9""",rock,track,Rock City (feat. Eminem) - Explicit Album Version,2001,4jJcTFUQcxyyDQImvWXyQ6,"Ryan Montgomery A.K.A. Royce Da 5′9″ - born July 5, 1977 - is a rapper hailing from Detroit, Michigan, United States. In addition to his work as a solo artist, Royce has released material as a member of the ""super group"" Slaughterhouse (with Joe Budden, Joell Ortiz and Crooked I), with Eminem as one half of Bad Meets Evil, and with DJ Premier as one half of PRhyme. The name “Royce” came from his R shaped Turkish link chain which was said to have resembled a Rolls Royce logo. <a href=""https://www.last.fm/music/Royce+da+5%279%22"">Read more on Last.fm</a>",652155,7489140,PRhyme,Slaughterhouse,Joe Budden
995,rock,track,"Que Si Rock and Roll, Que Si Elvis",2001,5ovYfPiz0r506ZrQ6zHZ7O," <a href=""https://www.last.fm/music/995"">Read more on Last.fm</a>",7564,91976,R de Rumba,Hazhe,Flowklorikos
Kid Rock,rock,track,Picture (feat. Sheryl Crow),2001,69j0KoPJuwpnbGWrfn7Yll,"Kid Rock (born Robert James Ritchie on January 17, 1971 in Romeo, MI), is an American singer-songwriter and rapper from Detroit with five Grammy Award nominations. Kid Rock is known for music that incorporates elements of hip-hop, rap metal, blues-rock, hard rock, southern rock, funk and country. Kid Rock released several studio albums from 1988 that mostly went unnoticed before his 1998 record 'Devil Without a Cause', released with Atlantic Records, sold 11 million albums behind the hits, ""Bawitdaba"",""Cowboy,"" and ""Only God Knows Why"". <a href=""https://www.last.fm/music/Kid+Rock"">Read more on Last.fm</a>",1040577,12585077,Buckcherry,Uncle Kracker,Nickelback
Los Amantes De Lola,rock,track,Mamá,2001,2oA3tCnnhyMaCVzS5MLZZY,"Mexican band from Mexico City, formed in ends 80's. <a href=""https://www.last.fm/music/Los+Amantes+De+Lola"">Read more on Last.fm</a>",53657,371571,Fobia,La Castañeda,Caifanes
